police_force_code,police_force_name,year_month,ethnicity_simple,ethnicity_full,sns_count
E23000013,Cleveland,2023-10-01,Asian,Unknown,4
E23000013,Cleveland,2023-10-01,Black,Black African,2
E23000013,Cleveland,2023-10-01,Black,Black Caribbean,2
E23000013,Cleveland,2023-10-01,Black,Black Other,2
E23000013,Cleveland,2023-10-01,Black,Unknown,2
E23000013,Cleveland,2023-10-01,Mixed,Mixed Other,4
E23000013,Cleveland,2023-10-01,Mixed,Mixed White and Asian,4
E23000013,Cleveland,2023-10-01,Mixed,Mixed White and Black Caribbean,5
E23000013,Cleveland,2023-10-01,Other,Any Other Ethnic Background,2
E23000013,Cleveland,2023-10-01,Other,Unknown,1
E23000013,Cleveland,2023-10-01,Unknown,Unknown,74
E23000013,Cleveland,2023-10-01,White,Unknown,53
E23000013,Cleveland,2023-10-01,White,White British,474
E23000013,Cleveland,2023-10-01,White,White Irish,3
E23000013,Cleveland,2023-10-01,White,White Other,10
E23000013,Cleveland,2023-11-01,Asian,Asian Other,12
E23000013,Cleveland,2023-11-01,Asian,Indian,8
E23000013,Cleveland,2023-11-01,Asian,Pakistani,7
E23000013,Cleveland,2023-11-01,Asian,Unknown,4
E23000013,Cleveland,2023-11-01,Black,Black African,4
E23000013,Cleveland,2023-11-01,Black,Black Caribbean,1
E23000013,Cleveland,2023-11-01,Black,Black Other,3
E23000013,Cleveland,2023-11-01,Mixed,Mixed Other,6
E23000013,Cleveland,2023-11-01,Mixed,Mixed White and Black Caribbean,2
E23000013,Cleveland,2023-11-01,Other,Unknown,1
E23000013,Cleveland,2023-11-01,Unknown,Unknown,71
E23000013,Cleveland,2023-11-01,White,Unknown,45
E23000013,Cleveland,2023-11-01,White,White British,514
E23000013,Cleveland,2023-11-01,White,White Irish,1
E23000013,Cleveland,2023-11-01,White,White Other,13
E23000013,Cleveland,2023-12-01,Asian,Asian Other,8
E23000013,Cleveland,2023-12-01,Asian,Bangladeshi,1
E23000013,Cleveland,2023-12-01,Asian,Indian,2
E23000013,Cleveland,2023-12-01,Asian,Pakistani,15
E23000013,Cleveland,2023-12-01,Asian,Unknown,4
E23000013,Cleveland,2023-12-01,Black,Black African,3
E23000013,Cleveland,2023-12-01,Black,Black Caribbean,1
E23000013,Cleveland,2023-12-01,Black,Unknown,2
E23000013,Cleveland,2023-12-01,Mixed,Mixed Other,6
E23000013,Cleveland,2023-12-01,Mixed,Mixed White and Asian,2
E23000013,Cleveland,2023-12-01,Mixed,Mixed White and Black African,1
E23000013,Cleveland,2023-12-01,Other,Unknown,3
E23000013,Cleveland,2023-12-01,Unknown,Unknown,58
E23000013,Cleveland,2023-12-01,White,Unknown,28
E23000013,Cleveland,2023-12-01,White,White British,427
E23000013,Cleveland,2023-12-01,White,White Irish,2
E23000013,Cleveland,2023-12-01,White,White Other,3
E23000013,Cleveland,2024-01-01,Asian,Asian Other,2
E23000013,Cleveland,2024-01-01,Asian,Indian,2
E23000013,Cleveland,2024-01-01,Asian,Pakistani,11
E23000013,Cleveland,2024-01-01,Asian,Unknown,3
E23000013,Cleveland,2024-01-01,Black,Black African,4
E23000013,Cleveland,2024-01-01,Black,Black Caribbean,1
E23000013,Cleveland,2024-01-01,Black,Black Other,2
E23000013,Cleveland,2024-01-01,Black,Unknown,1
E23000013,Cleveland,2024-01-01,Mixed,Mixed Other,3
E23000013,Cleveland,2024-01-01,Mixed,Mixed White and Asian,3
E23000013,Cleveland,2024-01-01,Mixed,Mixed White and Black African,2
E23000013,Cleveland,2024-01-01,Other,Unknown,1
E23000013,Cleveland,2024-01-01,Unknown,Unknown,77
E23000013,Cleveland,2024-01-01,White,Unknown,37
E23000013,Cleveland,2024-01-01,White,White British,513
E23000013,Cleveland,2024-01-01,White,White Other,11
E23000013,Cleveland,2024-02-01,Asian,Asian Other,9
E23000013,Cleveland,2024-02-01,Asian,Bangladeshi,1
E23000013,Cleveland,2024-02-01,Asian,Indian,4
E23000013,Cleveland,2024-02-01,Asian,Pakistani,4
E23000013,Cleveland,2024-02-01,Asian,Unknown,6
E23000013,Cleveland,2024-02-01,Black,Black African,3
E23000013,Cleveland,2024-02-01,Black,Black Caribbean,1
E23000013,Cleveland,2024-02-01,Mixed,Mixed Other,1
E23000013,Cleveland,2024-02-01,Mixed,Mixed White and Asian,3
E23000013,Cleveland,2024-02-01,Mixed,Mixed White and Black African,1
E23000013,Cleveland,2024-02-01,Mixed,Mixed White and Black Caribbean,2
E23000013,Cleveland,2024-02-01,Other,Unknown,2
E23000013,Cleveland,2024-02-01,Unknown,Unknown,74
E23000013,Cleveland,2024-02-01,White,Unknown,32
E23000013,Cleveland,2024-02-01,White,White British,589
E23000013,Cleveland,2024-02-01,White,White Irish,2
E23000013,Cleveland,2024-02-01,White,White Other,13
E23000013,Cleveland,2024-03-01,Asian,Asian Other,8
E23000013,Cleveland,2024-03-01,Asian,Chinese,1
E23000013,Cleveland,2024-03-01,Asian,Indian,3
E23000013,Cleveland,2024-03-01,Asian,Pakistani,5
E23000013,Cleveland,2024-03-01,Asian,Unknown,8
E23000013,Cleveland,2024-03-01,Black,Black African,4
E23000013,Cleveland,2024-03-01,Black,Black Caribbean,2
E23000013,Cleveland,2024-03-01,Black,Black Other,3
E23000013,Cleveland,2024-03-01,Mixed,Mixed Other,1
E23000013,Cleveland,2024-03-01,Mixed,Mixed White and Asian,3
E23000013,Cleveland,2024-03-01,Mixed,Mixed White and Black African,1
E23000013,Cleveland,2024-03-01,Mixed,Mixed White and Black Caribbean,5
E23000013,Cleveland,2024-03-01,Other,Unknown,4
E23000013,Cleveland,2024-03-01,Unknown,Unknown,86
E23000013,Cleveland,2024-03-01,White,Unknown,33
E23000013,Cleveland,2024-03-01,White,White British,535
E23000013,Cleveland,2024-03-01,White,White Irish,5
E23000013,Cleveland,2024-03-01,White,White Other,4
E23000013,Cleveland,2024-04-01,Asian,Asian Other,6
E23000013,Cleveland,2024-04-01,Asian,Bangladeshi,1
E23000013,Cleveland,2024-04-01,Asian,Chinese,2
E23000013,Cleveland,2024-04-01,Asian,Indian,4
E23000013,Cleveland,2024-04-01,Asian,Pakistani,11
E23000013,Cleveland,2024-04-01,Asian,Unknown,2
E23000013,Cleveland,2024-04-01,Black,Black African,3
E23000013,Cleveland,2024-04-01,Black,Black Caribbean,5
E23000013,Cleveland,2024-04-01,Black,Black Other,3
E23000013,Cleveland,2024-04-01,Mixed,Mixed Other,5
E23000013,Cleveland,2024-04-01,Mixed,Mixed White and Asian,1
E23000013,Cleveland,2024-04-01,Mixed,Mixed White and Black African,1
E23000013,Cleveland,2024-04-01,Unknown,Unknown,59
E23000013,Cleveland,2024-04-01,White,Unknown,40
E23000013,Cleveland,2024-04-01,White,White British,489
E23000013,Cleveland,2024-04-01,White,White Irish,2
E23000013,Cleveland,2024-04-01,White,White Other,8
E23000013,Cleveland,2024-05-01,Asian,Asian Other,4
E23000013,Cleveland,2024-05-01,Asian,Chinese,1
E23000013,Cleveland,2024-05-01,Asian,Indian,5
E23000013,Cleveland,2024-05-01,Asian,Pakistani,6
E23000013,Cleveland,2024-05-01,Asian,Unknown,4
E23000013,Cleveland,2024-05-01,Black,Black African,2
E23000013,Cleveland,2024-05-01,Black,Black Caribbean,3
E23000013,Cleveland,2024-05-01,Black,Black Other,2
E23000013,Cleveland,2024-05-01,Black,Unknown,1
E23000013,Cleveland,2024-05-01,Mixed,Mixed White and Asian,1
E23000013,Cleveland,2024-05-01,Unknown,Unknown,56
E23000013,Cleveland,2024-05-01,White,Unknown,29
E23000013,Cleveland,2024-05-01,White,White British,329
E23000013,Cleveland,2024-05-01,White,White Irish,1
E23000013,Cleveland,2024-05-01,White,White Other,5
E23000013,Cleveland,2024-06-01,Asian,Asian Other,4
E23000013,Cleveland,2024-06-01,Asian,Bangladeshi,1
E23000013,Cleveland,2024-06-01,Asian,Chinese,1
E23000013,Cleveland,2024-06-01,Asian,Pakistani,9
E23000013,Cleveland,2024-06-01,Asian,Unknown,4
E23000013,Cleveland,2024-06-01,Black,Black African,7
E23000013,Cleveland,2024-06-01,Black,Black Caribbean,1
E23000013,Cleveland,2024-06-01,Black,Black Other,6
E23000013,Cleveland,2024-06-01,Mixed,Mixed Other,3
E23000013,Cleveland,2024-06-01,Mixed,Mixed White and Asian,2
E23000013,Cleveland,2024-06-01,Mixed,Mixed White and Black African,2
E23000013,Cleveland,2024-06-01,Mixed,Mixed White and Black Caribbean,2
E23000013,Cleveland,2024-06-01,Unknown,Unknown,54
E23000013,Cleveland,2024-06-01,White,Unknown,36
E23000013,Cleveland,2024-06-01,White,White British,447
E23000013,Cleveland,2024-06-01,White,White Irish,3
E23000013,Cleveland,2024-06-01,White,White Other,4
E23000013,Cleveland,2024-07-01,Asian,Asian Other,5
E23000013,Cleveland,2024-07-01,Asian,Indian,2
E23000013,Cleveland,2024-07-01,Asian,Pakistani,7
E23000013,Cleveland,2024-07-01,Black,Black African,8
E23000013,Cleveland,2024-07-01,Black,Black Caribbean,1
E23000013,Cleveland,2024-07-01,Black,Black Other,2
E23000013,Cleveland,2024-07-01,Black,Unknown,1
E23000013,Cleveland,2024-07-01,Mixed,Mixed Other,14
E23000013,Cleveland,2024-07-01,Mixed,Mixed White and Black Caribbean,4
E23000013,Cleveland,2024-07-01,Unknown,Unknown,50
E23000013,Cleveland,2024-07-01,White,Unknown,20
E23000013,Cleveland,2024-07-01,White,White British,321
E23000013,Cleveland,2024-07-01,White,White Other,4
E23000013,Cleveland,2024-08-01,Asian,Asian Other,9
E23000013,Cleveland,2024-08-01,Asian,Chinese,1
E23000013,Cleveland,2024-08-01,Asian,Indian,8
E23000013,Cleveland,2024-08-01,Asian,Pakistani,8
E23000013,Cleveland,2024-08-01,Asian,Unknown,6
E23000013,Cleveland,2024-08-01,Black,Black African,5
E23000013,Cleveland,2024-08-01,Black,Black Caribbean,3
E23000013,Cleveland,2024-08-01,Black,Black Other,3
E23000013,Cleveland,2024-08-01,Black,Unknown,1
E23000013,Cleveland,2024-08-01,Mixed,Mixed Other,2
E23000013,Cleveland,2024-08-01,Mixed,Mixed White and Asian,3
E23000013,Cleveland,2024-08-01,Mixed,Mixed White and Black Caribbean,2
E23000013,Cleveland,2024-08-01,Other,Unknown,2
E23000013,Cleveland,2024-08-01,Unknown,Unknown,61
E23000013,Cleveland,2024-08-01,White,Unknown,38
E23000013,Cleveland,2024-08-01,White,White British,312
E23000013,Cleveland,2024-08-01,White,White Irish,1
E23000013,Cleveland,2024-08-01,White,White Other,9
E23000013,Cleveland,2024-09-01,Asian,Asian Other,6
E23000013,Cleveland,2024-09-01,Asian,Bangladeshi,1
E23000013,Cleveland,2024-09-01,Asian,Chinese,2
E23000013,Cleveland,2024-09-01,Asian,Indian,3
E23000013,Cleveland,2024-09-01,Asian,Pakistani,5
E23000013,Cleveland,2024-09-01,Asian,Unknown,1
E23000013,Cleveland,2024-09-01,Black,Black African,2
E23000013,Cleveland,2024-09-01,Black,Black Caribbean,2
E23000013,Cleveland,2024-09-01,Black,Black Other,1
E23000013,Cleveland,2024-09-01,Black,Unknown,2
E23000013,Cleveland,2024-09-01,Mixed,Mixed Other,5
E23000013,Cleveland,2024-09-01,Mixed,Mixed White and Asian,2
E23000013,Cleveland,2024-09-01,Mixed,Mixed White and Black Caribbean,3
E23000013,Cleveland,2024-09-01,Unknown,Unknown,78
E23000013,Cleveland,2024-09-01,White,Unknown,25
E23000013,Cleveland,2024-09-01,White,White British,370
E23000013,Cleveland,2024-09-01,White,White Other,13
E23000013,Cleveland,2024-10-01,Asian,Asian Other,2
E23000013,Cleveland,2024-10-01,Asian,Chinese,1
E23000013,Cleveland,2024-10-01,Asian,Indian,1
E23000013,Cleveland,2024-10-01,Asian,Pakistani,8
E23000013,Cleveland,2024-10-01,Asian,Unknown,9
E23000013,Cleveland,2024-10-01,Black,Black African,2
E23000013,Cleveland,2024-10-01,Black,Black Caribbean,1
E23000013,Cleveland,2024-10-01,Black,Black Other,6
E23000013,Cleveland,2024-10-01,Mixed,Mixed Other,2
E23000013,Cleveland,2024-10-01,Mixed,Mixed White and Black African,2
E23000013,Cleveland,2024-10-01,Mixed,Mixed White and Black Caribbean,3
E23000013,Cleveland,2024-10-01,Unknown,Unknown,52
E23000013,Cleveland,2024-10-01,White,Unknown,47
E23000013,Cleveland,2024-10-01,White,White British,387
E23000013,Cleveland,2024-10-01,White,White Irish,3
E23000013,Cleveland,2024-10-01,White,White Other,3
E23000013,Cleveland,2024-11-01,Asian,Asian Other,5
E23000013,Cleveland,2024-11-01,Asian,Indian,1
E23000013,Cleveland,2024-11-01,Asian,Pakistani,21
E23000013,Cleveland,2024-11-01,Black,Black African,2
E23000013,Cleveland,2024-11-01,Black,Unknown,3
E23000013,Cleveland,2024-11-01,Mixed,Mixed White and Asian,3
E23000013,Cleveland,2024-11-01,Mixed,Mixed White and Black Caribbean,4
E23000013,Cleveland,2024-11-01,Other,Unknown,1
E23000013,Cleveland,2024-11-01,Unknown,Unknown,51
E23000013,Cleveland,2024-11-01,White,Unknown,21
E23000013,Cleveland,2024-11-01,White,White British,373
E23000013,Cleveland,2024-11-01,White,White Irish,2
E23000013,Cleveland,2024-11-01,White,White Other,6
E23000013,Cleveland,2024-12-01,Asian,Asian Other,1
E23000013,Cleveland,2024-12-01,Asian,Indian,6
E23000013,Cleveland,2024-12-01,Asian,Pakistani,13
E23000013,Cleveland,2024-12-01,Asian,Unknown,1
E23000013,Cleveland,2024-12-01,Black,Black African,3
E23000013,Cleveland,2024-12-01,Black,Black Caribbean,3
E23000013,Cleveland,2024-12-01,Black,Black Other,5
E23000013,Cleveland,2024-12-01,Black,Unknown,3
E23000013,Cleveland,2024-12-01,Mixed,Mixed Other,4
E23000013,Cleveland,2024-12-01,Mixed,Mixed White and Asian,2
E23000013,Cleveland,2024-12-01,Mixed,Mixed White and Black Caribbean,3
E23000013,Cleveland,2024-12-01,Other,Unknown,2
E23000013,Cleveland,2024-12-01,Unknown,Unknown,56
E23000013,Cleveland,2024-12-01,White,Unknown,27
E23000013,Cleveland,2024-12-01,White,White British,396
E23000013,Cleveland,2024-12-01,White,White Irish,2
E23000013,Cleveland,2024-12-01,White,White Other,11
E23000013,Cleveland,2025-01-01,Asian,Asian Other,3
E23000013,Cleveland,2025-01-01,Asian,Bangladeshi,1
E23000013,Cleveland,2025-01-01,Asian,Chinese,1
E23000013,Cleveland,2025-01-01,Asian,Indian,2
E23000013,Cleveland,2025-01-01,Asian,Pakistani,7
E23000013,Cleveland,2025-01-01,Asian,Unknown,3
E23000013,Cleveland,2025-01-01,Black,Black African,4
E23000013,Cleveland,2025-01-01,Black,Black Caribbean,2
E23000013,Cleveland,2025-01-01,Black,Black Other,1
E23000013,Cleveland,2025-01-01,Mixed,Mixed Other,5
E23000013,Cleveland,2025-01-01,Mixed,Mixed White and Asian,3
E23000013,Cleveland,2025-01-01,Mixed,Mixed White and Black Caribbean,2
E23000013,Cleveland,2025-01-01,Unknown,Unknown,43
E23000013,Cleveland,2025-01-01,White,Unknown,19
E23000013,Cleveland,2025-01-01,White,White British,359
E23000013,Cleveland,2025-01-01,White,White Irish,5
E23000013,Cleveland,2025-01-01,White,White Other,4
E23000013,Cleveland,2025-02-01,Asian,Asian Other,6
E23000013,Cleveland,2025-02-01,Asian,Indian,1
E23000013,Cleveland,2025-02-01,Asian,Pakistani,10
E23000013,Cleveland,2025-02-01,Asian,Unknown,4
E23000013,Cleveland,2025-02-01,Black,Black African,2
E23000013,Cleveland,2025-02-01,Black,Black Other,3
E23000013,Cleveland,2025-02-01,Black,Unknown,3
E23000013,Cleveland,2025-02-01,Mixed,Mixed Other,2
E23000013,Cleveland,2025-02-01,Mixed,Mixed White and Asian,3
E23000013,Cleveland,2025-02-01,Mixed,Mixed White and Black Caribbean,2
E23000013,Cleveland,2025-02-01,Unknown,Unknown,43
E23000013,Cleveland,2025-02-01,White,Unknown,26
E23000013,Cleveland,2025-02-01,White,White British,371
E23000013,Cleveland,2025-02-01,White,White Irish,3
E23000013,Cleveland,2025-02-01,White,White Other,4
E23000014,West Midlands,2022-03-01,Asian,Asian Other,5
E23000014,West Midlands,2022-03-01,Asian,Bangladeshi,54
E23000014,West Midlands,2022-03-01,Asian,Chinese,3
E23000014,West Midlands,2022-03-01,Asian,Indian,94
E23000014,West Midlands,2022-03-01,Asian,Pakistani,431
E23000014,West Midlands,2022-03-01,Asian,Unknown,126
E23000014,West Midlands,2022-03-01,Black,Black African,133
E23000014,West Midlands,2022-03-01,Black,Black Caribbean,164
E23000014,West Midlands,2022-03-01,Black,Black Other,56
E23000014,West Midlands,2022-03-01,Mixed,Mixed Other,53
E23000014,West Midlands,2022-03-01,Mixed,Mixed White and Asian,14
E23000014,West Midlands,2022-03-01,Mixed,Mixed White and Black Caribbean,94
E23000014,West Midlands,2022-03-01,Other,Any Other Ethnic Background,1
E23000014,West Midlands,2022-03-01,Unknown,Unknown,237
E23000014,West Midlands,2022-03-01,White,Gypsy or Irish Traveller,1
E23000014,West Midlands,2022-03-01,White,White British,829
E23000014,West Midlands,2022-03-01,White,White Irish,29
E23000014,West Midlands,2022-03-01,White,White Other,150
E23000014,West Midlands,2022-04-01,Asian,Asian Other,4
E23000014,West Midlands,2022-04-01,Asian,Bangladeshi,28
E23000014,West Midlands,2022-04-01,Asian,Chinese,5
E23000014,West Midlands,2022-04-01,Asian,Indian,57
E23000014,West Midlands,2022-04-01,Asian,Pakistani,293
E23000014,West Midlands,2022-04-01,Asian,Unknown,96
E23000014,West Midlands,2022-04-01,Black,Black African,70
E23000014,West Midlands,2022-04-01,Black,Black Caribbean,137
E23000014,West Midlands,2022-04-01,Black,Black Other,42
E23000014,West Midlands,2022-04-01,Mixed,Mixed Other,31
E23000014,West Midlands,2022-04-01,Mixed,Mixed White and Asian,28
E23000014,West Midlands,2022-04-01,Mixed,Mixed White and Black Caribbean,97
E23000014,West Midlands,2022-04-01,Unknown,Unknown,174
E23000014,West Midlands,2022-04-01,White,Gypsy or Irish Traveller,1
E23000014,West Midlands,2022-04-01,White,White British,641
E23000014,West Midlands,2022-04-01,White,White Irish,14
E23000014,West Midlands,2022-04-01,White,White Other,123
E23000014,West Midlands,2022-05-01,Asian,Asian Other,3
E23000014,West Midlands,2022-05-01,Asian,Bangladeshi,47
E23000014,West Midlands,2022-05-01,Asian,Chinese,4
E23000014,West Midlands,2022-05-01,Asian,Indian,110
E23000014,West Midlands,2022-05-01,Asian,Pakistani,334
E23000014,West Midlands,2022-05-01,Asian,Unknown,94
E23000014,West Midlands,2022-05-01,Black,Black African,105
E23000014,West Midlands,2022-05-01,Black,Black Caribbean,180
E23000014,West Midlands,2022-05-01,Black,Black Other,62
E23000014,West Midlands,2022-05-01,Mixed,Mixed Other,70
E23000014,West Midlands,2022-05-01,Mixed,Mixed White and Asian,31
E23000014,West Midlands,2022-05-01,Mixed,Mixed White and Black Caribbean,104
E23000014,West Midlands,2022-05-01,Other,Any Other Ethnic Background,3
E23000014,West Midlands,2022-05-01,Other,Arab,1
E23000014,West Midlands,2022-05-01,Unknown,Unknown,240
E23000014,West Midlands,2022-05-01,White,Gypsy or Irish Traveller,2
E23000014,West Midlands,2022-05-01,White,White British,726
E23000014,West Midlands,2022-05-01,White,White Irish,15
E23000014,West Midlands,2022-05-01,White,White Other,126
E23000014,West Midlands,2022-06-01,Asian,Asian Other,1
E23000014,West Midlands,2022-06-01,Asian,Bangladeshi,35
E23000014,West Midlands,2022-06-01,Asian,Chinese,2
E23000014,West Midlands,2022-06-01,Asian,Indian,105
E23000014,West Midlands,2022-06-01,Asian,Pakistani,377
E23000014,West Midlands,2022-06-01,Asian,Unknown,109
E23000014,West Midlands,2022-06-01,Black,Black African,122
E23000014,West Midlands,2022-06-01,Black,Black Caribbean,151
E23000014,West Midlands,2022-06-01,Black,Black Other,61
E23000014,West Midlands,2022-06-01,Mixed,Mixed Other,52
E23000014,West Midlands,2022-06-01,Mixed,Mixed White and Asian,27
E23000014,West Midlands,2022-06-01,Mixed,Mixed White and Black African,1
E23000014,West Midlands,2022-06-01,Mixed,Mixed White and Black Caribbean,77
E23000014,West Midlands,2022-06-01,Other,Any Other Ethnic Background,1
E23000014,West Midlands,2022-06-01,Unknown,Unknown,208
E23000014,West Midlands,2022-06-01,White,Gypsy or Irish Traveller,5
E23000014,West Midlands,2022-06-01,White,White British,653
E23000014,West Midlands,2022-06-01,White,White Irish,11
E23000014,West Midlands,2022-06-01,White,White Other,111
E23000014,West Midlands,2022-07-01,Asian,Asian Other,5
E23000014,West Midlands,2022-07-01,Asian,Bangladeshi,52
E23000014,West Midlands,2022-07-01,Asian,Chinese,3
E23000014,West Midlands,2022-07-01,Asian,Indian,96
E23000014,West Midlands,2022-07-01,Asian,Pakistani,359
E23000014,West Midlands,2022-07-01,Asian,Unknown,132
E23000014,West Midlands,2022-07-01,Black,Black African,113
E23000014,West Midlands,2022-07-01,Black,Black Caribbean,192
E23000014,West Midlands,2022-07-01,Black,Black Other,57
E23000014,West Midlands,2022-07-01,Mixed,Mixed Other,68
E23000014,West Midlands,2022-07-01,Mixed,Mixed White and Asian,22
E23000014,West Midlands,2022-07-01,Mixed,Mixed White and Black Caribbean,104
E23000014,West Midlands,2022-07-01,Unknown,Unknown,219
E23000014,West Midlands,2022-07-01,White,Gypsy or Irish Traveller,3
E23000014,West Midlands,2022-07-01,White,White British,710
E23000014,West Midlands,2022-07-01,White,White Irish,18
E23000014,West Midlands,2022-07-01,White,White Other,137
